task_id,mean_abs_skewness,mean_abs_excess_kurtosis,mean_abs_pearson_correlation,mean_abs_spearman_correlation,nonlinearity_gain_median,nonlinearity_gain_mean,nonlinearity_gain_max,cdfm_mean_edge_probability,cdfm_mean_confidence,cdfm_mean_entropy,cdfm_mean_margin,cdfm_edge_density,cdfm_max_degree,cdfm_auto_threshold,cdfm_threshold_margin_mean,cdfm_threshold_margin_p10,cdfm_threshold_margin_p25,cdfm_threshold_near_frac_002,cdfm_threshold_near_frac_005,cdfm_bootstrap_disagreement,cdfm_bootstrap_edge_jaccard,cdfm_bootstrap_probability_drift_mean,cdfm_bootstrap_probability_drift_p90,cdfm_bootstrap_threshold_std,cdfm_bootstrap_threshold_crossing_rate
train_linear_student_t3_008,0.7521984875620359,15.092962719428161,0.19195948019677553,0.1815511183511184,-0.0172084388790482,-0.04321919387910729,0.0934412694972841,0.19872525040250844,0.9251697355063947,0.22158061961435377,0.42516973550639464,0.12222222222222222,5.0,0.8006465363102607,0.6359788179898457,0.18412231736477438,0.6565452222875472,0.022222222222222223,0.044444444444444446,0.03333333333333333,0.7802197802197802,0.08580905527371863,0.23495752096810565,0.003612760559532191,0.03333333333333333
train_linear_student_t3_009,2.5134624318594727,47.52993256476962,0.10180339386654802,0.09868810402143738,-0.03820557851485292,-0.1190922681426592,0.008082934532377696,0.14347707931478512,0.9300821459011706,0.20789342133065306,0.4300821459011703,0.07777777777777778,3.0,0.8345478415148576,0.7112414937624263,0.3805444144295127,0.7259927087182139,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.8571428571428571,0.07434074760016501,0.18937249915584858,0.01121746665618406,0.011111111111111112
train_linear_student_t8_000,0.10878173902928356,0.9437421631004824,0.16600393616900216,0.16152967432967436,-0.00577540223849729,-0.005338540893503845,0.018166260029679093,0.34162843843453605,0.8085070220914519,0.4372666672647314,0.3085070220914517,0.18888888888888888,6.0,0.6710198832185892,0.4096637439935756,0.16582991166859637,0.2867159017777278,0.0,0.011111111111111112,0.04444444444444444,0.7739938080495357,0.08334311242451872,0.21936199518111507,0.027480535955473506,0.04444444444444444
train_linear_student_t8_001,0.11199407396144953,1.0374862105029514,0.20447272870243738,0.2017044811711478,-0.01387120624254675,-0.01565118654802105,0.034848871445891605,0.3060831930783952,0.8461128187665659,0.37410606563053317,0.34611281876656574,0.2,7.0,0.7153502919790047,0.46599236574180924,0.14219817111529648,0.296837401052922,0.03333333333333333,0.08888888888888889,0.07222222222222222,0.696969696969697,0.10651884050187152,0.23138079358016966,0.0014220548671481925,0.07222222222222222
train_linear_student_t8_002,0.1258423435366972,1.3186962718400899,0.09853941054108757,0.09770682357349024,-0.014269380585015257,-0.014630722412240841,0.002658607065576912,0.16735455398543173,0.9080412452894531,0.2605005971705014,0.4080412452894529,0.07777777777777778,3.0,0.8002340906449846,0.6551516178457698,0.2582101736986211,0.6687278112769705,0.0,0.011111111111111112,0.016666666666666666,0.8125,0.08433315434532272,0.22590952985972304,0.03758463004386581,0.016666666666666666
train_linear_student_t8_003,0.07018896961527743,0.8314151351203207,0.18097460422967215,0.17149798403131736,-0.012577535115653385,-0.014069356161554478,-3.312386413331414e-05,0.2994759936526644,0.8324947895480261,0.4042621383301942,0.332494789548026,0.15555555555555556,5.0,0.7351983748745686,0.48834908226212714,0.2140058642312188,0.36929498101583463,0.0,0.011111111111111112,0.06111111111111111,0.6568627450980392,0.09992186372355949,0.2383266662841642,0.0006400842540265628,0.06111111111111111
train_linear_student_t8_004,0.09525661077684115,0.9488970938882388,0.10137245004832346,0.0996516615183282,-0.010003631156451113,-0.012708708776018329,-0.002426451453551489,0.26215684347582113,0.8375383431296721,0.415310699209947,0.33753834312967207,0.12222222222222222,9.0,0.7490629078759325,0.5216124742894297,0.21310612693579806,0.49351974994745623,0.011111111111111112,0.022222222222222223,0.044444444444444446,0.6853146853146853,0.07586849369469492,0.17894410571459318,0.009284143163895142,0.044444444444444446
train_linear_student_t8_005,0.052926952115992076,0.7092119697277394,0.2626303339854793,0.2573442517442518,-0.009959282458128299,-0.0105736737740561,0.012641587364757543,0.4066884927041869,0.7721770599045608,0.5033592903792317,0.2721770599045608,0.26666666666666666,8.0,0.6476888132639458,0.3393861642379467,0.12148916893223803,0.24012481006085779,0.0,0.022222222222222223,0.04444444444444444,0.8482905982905983,0.08256881542862506,0.17478692100225854,0.053425708353674106,0.04444444444444444
train_linear_student_t8_006,0.1596042952337305,1.6968022949110917,0.16446261328905915,0.15853535053535053,-0.012022569865817845,-0.01250420163002516,0.01085790201736885,0.30373533979481104,0.828414322435029,0.4034921110976134,0.32841432243502877,0.13333333333333333,5.0,0.7222704420632923,0.4738971422646519,0.18653657104366114,0.33847035473432985,0.0,0.022222222222222223,0.03888888888888889,0.7666666666666666,0.09715275988537916,0.20227965985476923,0.03016491995067422,0.03888888888888889
train_linear_student_t8_007,0.11542109226760022,1.0702259653254045,0.10169300468914007,0.10530072103405437,-0.007219282580731748,-0.006017449562242172,0.020807565044143276,0.14668648261411185,0.9084188753746135,0.25855372249217073,0.4084188753746134,0.05555555555555555,2.0,0.6351456042360699,0.5259357116369247,0.3409435442006245,0.519924228012102,0.011111111111111112,0.011111111111111112,0.02777777777777778,0.6944444444444444,0.09386292128034364,0.22221132408842323,0.014357074709521078,0.02777777777777778
train_linear_student_t8_008,0.11762288084727487,1.001338883089624,0.16187004361071103,0.15819425126091796,-0.012878833727049498,-0.014926159625655114,-0.0035719164318915764,0.25908356196025595,0.8534786686126998,0.3554018204836009,0.35347866861269994,0.1,3.0,0.7757778953153592,0.5519648568084498,0.1950820498071429,0.4402810683467351,0.0,0.011111111111111112,0.044444444444444446,0.6666666666666666,0.08407607366863659,0.19602470569363317,0.01671282058627055,0.044444444444444446
train_linear_student_t8_009,0.10717075905839046,1.041624140778007,0.160872118050994,0.15599596426263096,-0.013015858311555809,-0.01674331275574625,0.0003822677787634576,0.2445780443560805,0.857360845078895,0.35731899987087173,0.357360845078895,0.08888888888888889,4.0,0.8030792287547419,0.5873642161582135,0.18677594977815523,0.5256867457508403,0.0,0.022222222222222223,0.05,0.6258741258741258,0.10826760935010596,0.25242762802082164,0.004633400435718693,0.05
train_rff_gaussian_000,0.22764883521427523,0.2628681674543657,0.14844045957450738,0.14888641075307746,0.013154673529928168,0.10974670502710322,0.46065857728997506,0.3144153217889746,0.8133602080643898,0.42216315369034974,0.3133602080643898,0.14444444444444443,5.0,0.7377218700921047,0.4733421101746012,0.18939872569277066,0.31452856714263844,0.011111111111111112,0.022222222222222223,0.03333333333333333,0.7928571428571429,0.0951878397072434,0.19922602587559346,0.030743869523100986,0.03333333333333333
train_rff_gaussian_001,0.13652912125258732,0.16359412780668642,0.10525604774606884,0.11211194224527558,0.031146342104398483,0.10511391912814352,0.4384493642048882,0.44257574492741225,0.7080428846225121,0.5490679330873457,0.20804288462251203,0.28888888888888886,9.0,0.5740339758780475,0.2287830111970569,0.031500170790215755,0.07894410801533794,0.06666666666666667,0.16666666666666666,0.13333333333333333,0.5746714456391876,0.09963653064181463,0.19404461852406663,0.021990737107333513,0.13333333333333333
